scope_key,http_method,endpoint_path,operation_title,doc_url
mall.read_application,GET,/api/v2/admin/appstore/payments,Retrieve a list of,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/appstore/payments/count,Retrieve a count of,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/databridge/logs,Retrieve a list of Databridge webhook logs,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/recipes,Retrieve a list of recipes,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_application,POST,/api/v2/admin/recipes,Create a recipe,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_application,DELETE,/api/v2/admin/recipes/{recipe_code},Delete a recipe,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/scripttags,Retrieve a list of script tags,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/scripttags/count,Retrieve a count of script tags,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/scripttags/{script_no},Retrieve a script tag,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_application,POST,/api/v2/admin/scripttags,Create a script tag,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_application,PUT,/api/v2/admin/scripttags/{script_no},Update a script tag,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_application,DELETE,/api/v2/admin/scripttags/{script_no},Delete a script tag,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/webhooks/logs,Retrieve a list of webhook logs,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_application,GET,/api/v2/admin/webhooks/setting,Retrieve webhook settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_application,PUT,/api/v2/admin/webhooks/setting,Edit webhook settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_category,GET,/api/v2/admin/autodisplay,Retrieve a list of auto layouts,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,POST,/api/v2/admin/autodisplay,Create auto layout for selected product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,PUT,/api/v2/admin/autodisplay/{display_no},Update auto layout for selected product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,DELETE,/api/v2/admin/autodisplay/{display_no},Delete auto layout for selected product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_category,GET,/api/v2/admin/categories,Retrieve a list of product categories,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_category,GET,/api/v2/admin/categories/count,Retrieve a count of product categories,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_category,GET,/api/v2/admin/categories/{category_no},Retrieve a product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,POST,/api/v2/admin/categories,Create a product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,PUT,/api/v2/admin/categories/{category_no},Update a product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,DELETE,/api/v2/admin/categories/{category_no},Delete a product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_category,GET,/api/v2/admin/categories/{category_no}/decorationimages,Retrieve decoration image settings by category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,PUT,/api/v2/admin/categories/{category_no}/decorationimages,Update decoration images of a product category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_category,GET,/api/v2/admin/categories/{category_no}/seo,Retrieve SEO settings by category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,PUT,/api/v2/admin/categories/{category_no}/seo,Update a product category SEO,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_category,GET,/api/v2/admin/mains,Retrieve a list of main categories,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,POST,/api/v2/admin/mains,Add main category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,PUT,/api/v2/admin/mains/{display_group},Update main category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_category,DELETE,/api/v2/admin/mains/{display_group},Delete main category,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/brands,Retrieve a list of brands,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/brands/count,Retrieve a count of brands,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_collection,POST,/api/v2/admin/brands,Create a brand,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_collection,PUT,/api/v2/admin/brands/{brand_code},Update a brand,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_collection,DELETE,/api/v2/admin/brands/{brand_code},Delete a brand,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/classifications,Retrieve a list of custom categories,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/classifications/count,Retrieve a count of custom categories,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/manufacturers,Retrieve a list of manufacturers,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/manufacturers/{manufacturer_code},Retrieve a manufacturer,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/manufacturers/count,Retrieve a count of manufacturers,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_collection,POST,/api/v2/admin/manufacturers,Create a manufacturer,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_collection,PUT,/api/v2/admin/manufacturers/{manufacturer_code},Update a manufacturer,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/origin,Retrieve a list of origins,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/trends,Retrieve a list of trends,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_collection,GET,/api/v2/admin/trends/count,Retrieve a count of trends,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/shipping/suppliers/{supplier_id},Retrieve a supplier's shipping settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,PUT,/api/v2/admin/shipping/suppliers/{supplier_id},Update a supplier's shipping settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers,Retrieve a list of suppliers,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers/count,Retrieve a count of suppliers,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers/{supplier_code},Retrieve a supplier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,POST,/api/v2/admin/suppliers,Create a supplier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,PUT,/api/v2/admin/suppliers/{supplier_code},Update a supplier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,DELETE,/api/v2/admin/suppliers/{supplier_code},Delete a supplier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers/users,Retrieve a list of supplier users,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers/users/count,Retrieve a count of supplier users,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers/users/{user_id},Retrieve supplier user details,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,POST,/api/v2/admin/suppliers/users,Create a supplier user,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,PUT,/api/v2/admin/suppliers/users/{user_id},Update a supplier user,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,DELETE,/api/v2/admin/suppliers/users/{user_id},Delete a supplier user,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers/users/{supplier_id}/regionalsurcharges,Retrieve a supplier user's list of regional shipping fees,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,POST,/api/v2/admin/suppliers/users/{supplier_id}/regionalsurcharges,Create regional shipping fee for a supplier user,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,DELETE,/api/v2/admin/suppliers/users/{supplier_id}/regionalsurcharges/{regional_surcharge_no},Delete supplier user's regional shipping fee settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_supply,GET,/api/v2/admin/suppliers/users/{supplier_id}/regionalsurcharges/setting,Retrieve a supplier user's regional shipping fee settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_supply,PUT,/api/v2/admin/suppliers/users/{supplier_id}/regionalsurcharges/setting,Update a supplier user's regional shipping fee settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_shipping,GET,/api/v2/admin/carriers,Retrieve a list of shipping carriers,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_shipping,GET,/api/v2/admin/carriers/{carrier_id},Retrieve a shipping carrier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,POST,/api/v2/admin/carriers,Create a shipping carrier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,PUT,/api/v2/admin/carriers/{carrier_id},Update a shipping carrier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,DELETE,/api/v2/admin/carriers/{carrier_id},Delete a shipping carrier,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_shipping,GET,/api/v2/admin/regionalsurcharges,Retrieve shipping zone rates settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,PUT,/api/v2/admin/regionalsurcharges,Update regional surcharges,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_shipping,GET,/api/v2/admin/shipping,Retrieve shipping / return settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,PUT,/api/v2/admin/shipping,Update store shipping/return settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_shipping,GET,/api/v2/admin/shipping/additionalfees,Retrieve a list of applicable countries for additional handling fee on international shipping,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_shipping,GET,/api/v2/admin/shippingorigins,Retrieve a list of shipping origins,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_shipping,GET,/api/v2/admin/shippingorigins/{origin_code},Retrieve a shipping origin,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,POST,/api/v2/admin/shippingorigins,Create a shipping origin,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,PUT,/api/v2/admin/shippingorigins/{origin_code},Update a shipping origin,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_shipping,DELETE,/api/v2/admin/shippingorigins/{origin_code},Delete a shipping origin,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_salesreport,GET,/api/v2/admin/financials/dailysales,Retrieve a list of daily sales,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_salesreport,GET,/api/v2/admin/financials/monthlysales,Retrieve a list of monthly sales,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_salesreport,GET,/api/v2/admin/reports/hourlysales,Retrieve hourly sales statistics of a store,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_salesreport,GET,/api/v2/admin/reports/productsales,Retrieve hourly product sales statistics of a store,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_salesreport,GET,/api/v2/admin/reports/salesvolume,Retrieve a sales report,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_personal,GET,/api/v2/admin/carts,Retrieve a shopping cart,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_personal,GET,/api/v2/admin/customers/{member_id}/wishlist/count,Retrieve a count of products in customer wishlist,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_personal,GET,/api/v2/admin/customers/{member_id}/wishlist,Retrieve a list of products in customer wishlist,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_personal,GET,/api/v2/admin/products/{product_no}/carts/count,Retrieve a count of carts containing a product,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_personal,GET,/api/v2/admin/products/{product_no}/carts,Retrieve a list of carts containing a product,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_privacy,GET,/api/v2/admin/customersprivacy,Retrieve a list of customer information,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_privacy,GET,/api/v2/admin/customersprivacy/count,Retrieve a count of customer information,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_privacy,GET,/api/v2/admin/customersprivacy/{member_id},Retrieve a customer information,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_privacy,PUT,/api/v2/admin/customersprivacy/{member_id},Update a customer information,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_privacy,GET,/api/v2/admin/products/{product_no}/wishlist/customers,Retrieve a list of customers with a product in wishlist,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_privacy,GET,/api/v2/admin/products/{product_no}/wishlist/customers/count,Retrieve a count of customers with a product in wishlist,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_mileage,GET,/api/v2/admin/credits,Retrieve a list of credits by date range,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_mileage,GET,/api/v2/admin/credits/report,Retrieve a credit report by date range,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_mileage,GET,/api/v2/admin/points,Retrieve points,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_mileage,POST,/api/v2/admin/points,Issue and deduct points,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_mileage,GET,/api/v2/admin/points/autoexpiration,Retrieve an automatic points expiration,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_mileage,POST,/api/v2/admin/points/autoexpiration,Create an automatic points expiration,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_mileage,DELETE,/api/v2/admin/points/autoexpiration,Delete an automatic points expiration,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_mileage,GET,/api/v2/admin/points/report,Retrieve a points report by date range,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_notification,GET,/api/v2/admin/automails,Retrieve automated email settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_notification,PUT,/api/v2/admin/automails,Update automated email settings,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_notification,POST,/api/v2/admin/customers/{member_id}/invitation,Send an invitation to activate account,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_notification,GET,/api/v2/admin/recipientgroups,Retrieve distribution group list,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_notification,GET,/api/v2/admin/recipientgroups/{group_no},Retrieve distribution group details,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_notification,POST,/api/v2/admin/recipientgroups,Create a distribution group,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_notification,PUT,/api/v2/admin/recipientgroups/{group_no},Edit distribution group,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_notification,DELETE,/api/v2/admin/recipientgroups/{group_no},Delete distribution group,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_notification,POST,/api/v2/admin/sms,Send a SMS,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_notification,GET,/api/v2/admin/sms/balance,Retrieve the SMS balance,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_notification,GET,/api/v2/admin/sms/receivers,Retrieve a SMS recipient,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_notification,GET,/api/v2/admin/sms/senders,Retrieve a list of SMS senders,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_translation,GET,/api/v2/admin/translations/categories,Retrieve a list of product category translations,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_translation,PUT,/api/v2/admin/translations/categories/{category_no},Update product category translation,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_translation,GET,/api/v2/admin/translations/products,Retrieve a list of product translations,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_translation,PUT,/api/v2/admin/translations/products/{product_no},Update product translation,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_translation,GET,/api/v2/admin/translations/store,Retrieve a list of store translations,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_translation,PUT,/api/v2/admin/translations/store,Update the translations of a store,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_translation,GET,/api/v2/admin/translations/themes,Retrieve a list of theme translations,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_translation,GET,/api/v2/admin/translations/themes/{skin_no},Retrieve a theme translation,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.write_translation,PUT,/api/v2/admin/translations/themes/{skin_no},Update a theme translation,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations
mall.read_analytics,GET,/api/v2/admin/financials/dailyvisits,Retrieve a count of dailyvisits,https://developers.cafe24.com/docs/ko/api/admin/#retrieve-a-list-of-product-category-translations